School,Leadership,Teachers,Other Staff,American Indian/Alaskan Native Count,American Indian/Alaskan Native Average Years in Title,American Indian/Alaskan Native Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American Count,Black/African American Average Years in Title,Black/African American Average Years at School,Hawaiian/Pacific Islander Count,Hawaiian/Pacific Islander Average Years in Title,Hawaiian/Pacific Islander Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other Count,Unknown/Other Average Years in Title,Unknown/Other Average Years at School,American Indian/Alaskan Native Count 1,American Indian/Alaskan Native Average Years in Title 1,American Indian/Alaskan Native Average Years at School 1,Asian Count 1,Asian Average Years in Title 1,Asian Average Years at School 1,Black/African American  Count,Black/African American  Average Years in Title,Black/African American  Average Years at School,Hawaiian/Pacific Islander Count 1,Hawaiian/Pacific Islander Average Years in Title 1,Hawaiian/Pacific Islander Average Years at School 1,Hispanic Count 1,Hispanic Average Years in Title 1,Hispanic Average Years at School 1,White Count 1,Wite Average Years in Title,White Average Years at School 1,Multiple Count 1,Multiple Average Years in Title 1,Multiple Average Years at School 1,Unknown/Other Count 1,Unknown/Other Average Years in Title 1,Unknown/Other Average Years at School 1,American Indian/Alaskan Native Count 2,American Indian/Alaskan Native Average Years in Title 2,American Indian/Alaskan Native Average Years at School 2,Asian Count 2,Asian Average Years in Title 2,Asian Average Years at School 2,Black/African American Count 1,Black/African American Average Years in Title 1,Black/African American Average Years at School 1,Hawaiian/Pacific Islander Count 2,Hawaiian/Pacific Islander Average Years in Title 2,Hawaiian/Pacific Islander Average Years at School 2,Hispanic Count 2,Hispanic Average Years in Title 2,Hispanic Average Years at School 2,White Count 2,White Average Years in Title 1,White Average Years at School 2,Multiple Count 2,Multiple Average Years in Title 2,Multiple Average Years at School 2,Unknown/Other Count 2,Unknown/Other Average Years in Title 2,Unknown/Other Average Years at School 2
12X463,2,31,21,*,,,*,,,9,17.5,7.2,*,,,16,10.7,6,6,9.7,7.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,21.7,8,*,,,11,15.4,7,*,,,*,,,*,,
12X531,2,42,26,*,,,*,,,7,8.5,4.5,*,,,9,8.4,4.7,23,7.7,3.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,19,11.8,5.9,*,,,*,,,*,,
12X536,2,31,7,*,,,*,,,5,17.8,4.6,*,,,19,11.6,4.5,5,7.8,2.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,5.3,5,*,,,*,,,*,,
12X595,1,20,7,*,,,*,,,*,,,*,,,16,7.5,0.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
12X691,2,27,12,*,,,*,,,*,,,*,,,5,10.8,5.3,16,9.8,6.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,9.6,3.4,*,,,*,,,*,,
13K003,1,26,11,*,,,*,,,18,19.3,16.2,*,,,*,,,5,19.6,17.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,12.4,10.2,*,,,*,,,*,,,*,,,*,,
13K008,2,43,7,*,,,*,,,*,,,*,,,*,,,32,12.1,9.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
13K009,2,63,30,*,,,8,9.2,4.1,23,17.3,12.4,*,,,20,7.6,5.6,11,8.2,5.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,19,8.1,6.1,*,,,7,13.3,10,*,,,*,,,*,,
13K011,2,54,18,*,,,6,2.8,2.8,26,10.1,8.6,*,,,7,10.2,6.3,12,8.7,6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,13,10.8,8.8,*,,,*,,,*,,,*,,,*,,
13K020,2,34,15,*,,,*,,,14,18.7,17,*,,,7,9.6,5.8,12,8.8,7.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,9.5,7.8,*,,,*,,,*,,,*,,,*,,
13K044,2,12,9,*,,,*,,,9,16.6,13,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,8.6,7.9,*,,,*,,,*,,,*,,,*,,
13K046,1,22,14,*,,,*,,,6,18.4,14.5,*,,,7,11,7.3,7,8.3,8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,9.8,8,*,,,*,,,*,,,*,,,*,,
13K054,2,22,9,*,,,*,,,9,13.3,11.5,*,,,6,12.9,9.7,7,10.7,8.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
13K056,1,25,13,*,,,*,,,9,17.5,12.9,*,,,8,8,2.8,7,8.5,7.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,10.6,9.1,*,,,*,,,*,,,*,,,*,,
13K067,1,22,10,*,,,*,,,10,7.2,5.6,*,,,*,,,8,5.4,3.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,5.8,3.1,*,,,*,,,*,,,*,,,*,,
13K093,1,19,7,*,,,*,,,16,12.1,7.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,10.2,8.7,*,,,*,,,*,,,*,,,*,,
13K113,2,30,16,*,,,*,,,23,14.2,7.8,*,,,6,7.4,5.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,17,14.4,*,,,*,,,*,,,*,,,*,,
13K133,3,57,23,*,,,*,,,19,10.7,8.1,*,,,15,13.2,10,19,7.5,5.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,15,6.7,4.7,*,,,*,,,*,,,*,,,*,,
13K256,2,18,12,*,,,*,,,11,18.3,12.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,15.5,13.6,*,,,*,,,*,,,*,,,*,,
13K265,2,28,8,*,,,*,,,18,18.2,11.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,22.3,14.8,*,,,*,,,*,,,*,,,*,,
13K266,1,16,8,*,,,*,,,6,12.9,5.5,*,,,*,,,5,9.7,3.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,13.4,6.7,*,,,*,,,*,,,*,,,*,,
13K270,1,13,8,*,,,*,,,11,17.6,14.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,17.8,11.6,*,,,*,,,*,,,*,,,*,,
13K282,3,46,29,*,,,*,,,18,13.6,7.8,*,,,7,16.4,8.7,18,9,5.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,18,9,6.9,*,,,6,2.8,2.5,*,,,*,,,*,,
13K287,1,13,8,*,,,*,,,6,14.3,8.9,*,,,*,,,5,5.3,5.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,18.1,11.9,*,,,*,,,*,,,*,,,*,,
13K301,3,10,3,*,,,*,,,8,12.1,4.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
13K305,1,11,8,*,,,*,,,10,15.8,11.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,6.6,3.7,*,,,*,,,*,,,*,,,*,,
13K307,2,48,34,*,,,5,12.7,11,20,12,8.9,*,,,*,,,18,5.2,3.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,19,8.5,5,*,,,7,10.2,8.5,5,7.6,6.4,*,,,*,,
13K313,2,26,7,*,,,*,,,15,15.1,3.4,*,,,*,,,8,9,1.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
13K351,1,18,6,*,,,*,,,*,,,*,,,*,,,9,7.1,2.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
13K492,3,37,16,*,,,*,,,7,8.5,2.6,*,,,5,5.9,5.1,21,8.8,5.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,3.1,2.8,*,,,*,,,*,,,*,,,*,,
13K691,2,22,6,*,,,*,,,11,8.1,3.2,*,,,*,,,9,11.1,3.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,5.1,2.8,*,,,*,,,*,,,*,,,*,,
13K915,2,20,6,*,,,*,,,8,11,0.2,*,,,*,,,8,5.1,0.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,9.6,0.2,*,,,*,,,*,,,*,,,*,,
14K016,2,17,24,*,,,*,,,*,,,*,,,5,22.9,12.3,7,11.1,8.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,6.9,3.3,*,,,12,11.9,6.1,5,5.7,5.5,*,,,*,,
14K017,1,31,14,*,,,*,,,*,,,*,,,*,,,24,15,14.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,15,10.6,*,,,*,,,*,,
14K018,1,21,12,*,,,*,,,*,,,*,,,9,7.2,6.3,8,12.3,8.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,4.3,3.4,*,,,5,12.8,6.1,*,,,*,,,*,,
14K023,2,30,23,*,,,*,,,*,,,*,,,10,10.9,9.5,15,7.3,5.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,7.6,4.5,*,,,13,6.9,5.1,*,,,*,,,*,,
14K031,2,40,12,*,,,*,,,*,,,*,,,*,,,38,14,13.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,6.5,6.2,*,,,*,,
14K034,2,33,12,*,,,*,,,*,,,*,,,*,,,30,14,12.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,6.7,4.7,5,5,4.8,*,,,*,,
14K050,2,30,12,*,,,*,,,*,,,*,,,8,3.9,3,14,12,11.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,6.3,6.1,*,,,*,,,*,,
14K059,2,29,11,*,,,*,,,14,9.7,5.2,*,,,8,10.1,6,6,13,6.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,2.3,1.1,*,,,*,,
14K071,3,57,29,*,,,*,,,17,11.3,8.9,*,,,11,9.3,7.8,27,9.5,6.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,12.3,14.4,15,6.9,7,*,,,*,,
14K084,4,83,17,*,,,6,8.8,4.5,7,9.1,6.9,*,,,28,7.8,5.9,38,10.9,8.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,7.3,6.3,5,18.3,14.8,*,,,*,,
14K110,1,39,11,*,,,*,,,*,,,*,,,5,9.9,7.2,30,10.6,9.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,6,5.4,*,,,*,,
14K120,2,31,14,*,,,*,,,5,6,5.1,*,,,6,11,10.3,16,11.2,11.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,10.3,7.1,*,,,*,,,*,,
14K126,3,33,15,*,,,*,,,5,10.2,6.5,*,,,9,9.7,4.1,15,10,5.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,7.9,5.7,*,,,6,11,11.3,*,,,*,,,*,,
14K132,3,47,18,*,,,*,,,*,,,*,,,5,6.1,5.7,40,11.5,9.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,13.7,8.4,8,10.6,10.1,*,,,*,,
14K147,2,27,12,*,,,*,,,*,,,*,,,6,8.9,2.8,11,15.5,11.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,10.3,9.2,*,,,*,,,*,,
14K157,2,41,14,*,,,*,,,7,9.6,9.4,*,,,19,13.6,10.2,14,8.2,6.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
14K196,2,28,16,*,,,*,,,*,,,*,,,9,8.5,9.4,18,12.7,12,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,7.8,5.7,5,10.5,11.1,*,,,*,,
14K250,2,34,12,*,,,*,,,6,15.9,9.3,*,,,10,16.8,13,15,17.6,13.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
14K257,3,42,50,*,,,*,,,6,6.2,7.8,*,,,22,13.6,12.7,13,13.4,11.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,12.8,11.5,*,,,31,10.9,8.1,9,9.9,9.8,*,,,*,,
14K297,2,19,14,*,,,*,,,5,13.7,10.1,*,,,*,,,11,13.1,11.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,4,1.5,*,,,*,,,*,,
14K318,4,88,32,*,,,*,,,10,13.9,9,*,,,11,13.3,13.1,62,15,14.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,10.4,6.8,*,,,8,11.2,9.6,15,12.5,9.9,*,,,*,,
14K319,1,10,5,*,,,*,,,*,,,*,,,5,7.8,7.6,5,21.4,21.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
14K380,2,54,33,*,,,*,,,*,,,*,,,11,8.7,8.8,37,11.6,10.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,7.2,6.6,19,6.7,6.7,*,,,*,,
14K414,3,45,14,*,,,*,,,5,6.5,3.2,*,,,*,,,31,7.7,3.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,7,3.7,*,,,*,,,*,,
14K577,2,33,9,*,,,*,,,*,,,*,,,*,,,27,12.7,9.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,5.5,5.4,*,,,*,,
14K582,3,29,8,*,,,*,,,8,8.4,5.5,*,,,6,6.4,4,14,9.2,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K001,4,92,24,*,,,*,,,5,6.2,6.6,*,,,39,13.6,11.2,42,10.7,8.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.3,7.7,*,,,*,,,15,13.3,10.8,*,,,*,,,*,,
15K010,5,98,73,*,,,9,6.9,4.6,10,15,9.6,*,,,17,9.6,5.7,61,10.8,7.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,7.3,7.3,5,7.4,5.7,*,,,27,8.6,8.2,30,7.7,6.4,*,,,5,3.7,3.7
15K015,2,51,37,*,,,*,,,*,,,*,,,11,8.7,6.7,33,12.4,10.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,7.1,6.8,*,,,13,11.5,10.8,8,10.1,9.6,*,,,*,,
15K024,3,56,25,*,,,*,,,*,,,*,,,37,13.7,10.7,17,8.4,7.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,16,9.9,7.8,6,7,8.5,*,,,*,,
15K029,3,58,20,*,,,*,,,*,,,*,,,*,,,47,12.2,9.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,4.7,4.6,11,8.1,6,*,,,*,,
15K032,1,65,28,*,,,*,,,14,10.3,7.2,*,,,5,9.9,9.7,42,10.4,7.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,7.9,8.1,15,9.8,8,*,,,*,,
15K038,2,38,18,*,,,*,,,5,8.2,2.8,*,,,8,3.8,3.7,20,10.3,8.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.4,7,*,,,9,13,7,*,,,*,,,*,,
15K039,1,26,4,*,,,*,,,*,,,*,,,*,,,20,6.7,5.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K051,4,71,15,*,,,*,,,5,12.6,6.2,*,,,5,11.1,9.7,57,13,10.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,14.5,14.5,*,,,*,,
15K058,3,64,27,*,,,6,5.9,5.5,*,,,*,,,6,6.1,6.1,50,10.7,8.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,11.5,9.6,13,12.7,9.9,*,,,*,,
15K088,5,107,30,*,,,6,6.6,4.5,11,10.6,8.6,*,,,14,12.9,11.1,71,10,7.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,12.3,8.7,13,7.5,7.5,*,,,*,,
15K094,3,91,19,*,,,45,6,5.4,*,,,*,,,25,10.2,6.7,12,10.5,7.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,5.3,4.9,5,7.8,5.2,*,,,*,,
15K107,2,37,8,*,,,*,,,*,,,*,,,*,,,29,13.2,10.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K118,2,20,6,*,,,*,,,*,,,*,,,*,,,15,4.7,3.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K124,2,25,10,*,,,*,,,*,,,*,,,8,5.7,4.5,11,15,12.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K130,3,60,29,*,,,8,13.3,9.2,*,,,*,,,5,15.4,12.7,43,10.7,7.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,5.9,5.2,*,,,10,5.7,4,8,6,6.1,*,,,*,,
15K131,3,72,16,*,,,*,,,*,,,*,,,19,12.6,10.6,42,14.3,12.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,9.7,7.8,5,4.7,5.6,*,,,*,,
15K136,3,47,9,*,,,*,,,*,,,*,,,8,12.5,9.2,29,10.6,8.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K146,2,53,49,*,,,5,7,6,7,15.1,12.7,*,,,11,10.5,9.5,29,13.8,9.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,6.4,6.6,14,6,6,*,,,10,10.7,9.5,17,5.9,6.1,*,,,*,,
15K154,2,36,19,*,,,*,,,*,,,*,,,*,,,27,14.6,13.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,12,6.7,12,8.5,6.4,*,,,*,,
15K169,5,109,35,*,,,27,5.8,4.3,*,,,*,,,32,14.1,13.1,41,12.5,9.7,*,,,8,7.4,6.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,4.2,4.1,*,,,*,,,16,11.1,9.2,*,,,*,,,*,,
15K172,2,50,18,*,,,*,,,*,,,*,,,*,,,45,9.5,8.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,6.2,6.1,*,,,*,,
15K230,4,83,34,*,,,7,10.6,10.6,*,,,*,,,11,12.7,7.7,62,12.8,11.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,15.4,13,7,11.7,9,*,,,10,12.1,8.9,9,12,10.4,*,,,*,,
15K261,3,55,14,*,,,*,,,8,11.7,5.8,*,,,9,11.3,8.9,33,10.9,8.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,14.1,12.9,*,,,*,,
15K295,2,39,33,*,,,5,12.7,9.8,*,,,*,,,*,,,30,10.9,7.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.6,7.8,*,,,*,,,14,9.2,8.5,11,5.8,5.7,*,,,*,,
15K321,4,82,27,*,,,*,,,8,18.8,12.9,*,,,*,,,66,12.9,11,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,7.9,7.6,*,,,5,24,15.1,14,10,10.1,*,,,*,,
15K442,2,38,7,*,,,*,,,*,,,*,,,*,,,32,5.4,3.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K443,3,36,11,*,,,*,,,*,,,*,,,*,,,29,13.7,8.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,8.1,5,5,7.9,7.5,*,,,*,,
15K447,3,57,11,*,,,7,9.3,6,5,9.7,5.8,*,,,*,,,38,9.5,7.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,7,7.1,*,,,*,,
15K516,1,46,9,*,,,6,8.9,4.5,*,,,*,,,17,3.3,3,19,5.6,2.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,5.3,2.3,*,,,*,,,*,,
15K676,2,14,10,*,,,*,,,*,,,*,,,*,,,9,2.9,0.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K821,2,45,7,*,,,6,11.4,5.7,*,,,*,,,12,8.1,6.8,24,7.3,6.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
15K839,2,32,12,*,,,5,5.4,2.8,7,4.2,1.6,*,,,*,,,14,6.9,2.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,4.4,2.6,*,,,*,,,*,,,*,,,*,,
15K896,1,6,2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
16K005,2,20,13,*,,,*,,,17,12.2,10.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,8.9,7.4,*,,,*,,,*,,,*,,,*,,
16K021,2,41,19,*,,,*,,,35,16,14.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,8.2,5.7,*,,,5,15.5,10.7,*,,,*,,,*,,
16K025,2,11,6,*,,,*,,,9,17.9,14.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
16K026,2,33,12,*,,,*,,,21,9.5,7.4,*,,,*,,,7,9.5,7.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,14.3,6.1,*,,,*,,,*,,,*,,,*,,
16K028,1,11,6,*,,,*,,,5,20.4,12.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,16.4,11,*,,,*,,,*,,,*,,,*,,
16K035,2,17,7,*,,,*,,,11,11.9,7.8,*,,,*,,,5,11.8,9.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,18,13.1,*,,,*,,,*,,,*,,,*,,
16K040,2,29,16,*,,,*,,,24,12.4,6.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,13,10,8.6,*,,,*,,,*,,,*,,,*,,
16K057,1,11,10,*,,,*,,,10,15.2,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,22.4,6.1,*,,,*,,,*,,,*,,,*,,
16K081,1,30,14,*,,,*,,,21,12.1,10.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,16.7,14,*,,,*,,,*,,,*,,,*,,
16K243,2,25,16,*,,,*,,,16,13.9,12.3,*,,,*,,,8,8.8,5.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,14,17,12.2,*,,,*,,,*,,,*,,,*,,
16K262,2,14,6,*,,,*,,,11,7.3,6.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,11.7,8.3,*,,,*,,,*,,,*,,,*,,
